"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"410","22708"," 84347"," 21494"," 22570"," 22568"," 22569"," 20972"," 20971"," 22815"," 22718"," 22717"," 22029"," 22037"," 85048"," 22534"," 22530"," 22529"," 22535"," 22531"," 22536"," 22537"," 22533"," 22532"," 84879"," 22620"," 21791"," 10002"," 22834"," 22754"," 22753"," 22755"," 21069"," 21871"," 21071"," 21975"," 84991"," 22417"," 21977"," 21976"," 84992"," 21213"," 21212"," 22952"," 22153"," 21877"," 17013D"," 22355"," 22661"," 20724"," 22411"," 85099B"," 85175"," 82482"," 22985"," 22045"," 23233"," 23232"," 23231"," 22382"," 20727"," 20726"," 22383"," 20725"," 22662"," 21876"," 22348"," 22961"," 22030"," 22983"," 21250"," 20969"," 20718"," 20719"," 21219"," 21220"," 21222"," 22356"," 22139"," 22650"," 22230"," 21070"," 22951"," 17021"," 22274"," 22271"," 22272"," 22934"," 22933"," 22147"," 22148"," 22149"," 22960"," 22231"," 21211"," 21207"," 21679"," 22251"," 20676"," 20675"," 20674"
"411","22943"," 22468"," 22149"," 21485"," 21259"," 22969"," 22699"," 22217"," 22227"," 22219"," 22111"," 22294"," 22720"," 22965"," 85123A"," 21314"," 22178"," 22457"," 21609"," 22960"," 84879"," 22215"," 22949"," 22697"," 22180"," 22179"," 22027"," 22024"," 22028"," 22030"," 22715"," 21506"," 22176"," 21313"," 21231"," 22966"," 21877"," 21068"," 21212"," 84949"," 22173"," 82482"," 22666"," 22460"," 22698"," 85231G"," 21556"," 22595"," 37444A"," 22718"," 21794"," 23148"," 23146"," 22423"," 84978"," 20903"," 84755"," 85230E"," 85230G"," 21452"," 23077"," 22147"," 84818"," 84279B"," 22025"," 22029"," 20897"," 22175"," 23173"," 21992"," 84406B"," 23093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","21232"," 21231"," 71459"," 85123A"," 22465"," 22467"," 22781"," 22421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","85123A"," 84879"," 21136"," 21452"," 22178"," 21755"," 21754"," 22653"," 22652"," 22968"," 22834"," 22940"," 22212"," 22405"," 47566"," 84625C"," 84378"," 22961"," 22732"," 21908"," 21907"," 82600"," 21166"," 85152"," 22573"," 22581"," 22578"," 22736"," 22739"," 22738"," 22910"," 22952"," 22086"," 10002"," 84970L"," 21623"," 22505"," 21034"," 22292"," 22286"," 22974"," 22973"," 22977"," 84992"," 21175"," 70006"," 22480"," 22444"," 22863"," 84988"," 22949"," 22951"," 22969"," 22720"," 22631"," 22630"," 21361"," 22457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","21621"," 22084"," 22910"," 22086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","17096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","23203"," 23190"," 85017B"," 85032B"," 21931"," 20712"," 21929"," 20719"," 22355"," 20723"," 20724"," 22356"," 23204"," 22027"," 21881"," 21880"," 21884"," 21731"," 21481"," 22139"," 21556"," 21843"," 22423"," 22965"," 22961"," 21976"," 21975"," 22417"," 21212"," 22951"," 84991"," 84992"," 85019B"," POST"," 22908"," 22326"," 21559"," 23351"," 23352"," 22955"," 22956"," 22138"," 21215"," 23307"," 23308"," 21977"," 22952"," 23176"," 23353"," 23354"," 84509A"," 84509C"," 84509B"," 22303"," 22302"," 84536B"," 22507"," 21058"," 84535B"," 23205"," 23199"," 23200"," 23201"," 23202"," 23344"," 85099B"," 85099F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","22502"," 16011"," 16012"," 22355"," 22661"," 20723"," 20724"," 20719"," 22356"," 20716"," 22530"," 47559B"," 22501"," 22922"," 20717"," 15044C"," 15044A"," 15044D"," 15036"," 15034"," 15044B"," 23167"," 22624"," 21770"," 79063C"," 15039"," 35004B"," 22663"," 23281"," 23282"," 23076"," 79321"," 22712"," 21232"," 21231"," 22064"," 21509"," 22027"," 22029"," 22714"," 22817"," 21154"," 23242"," 22385"," 23313"," 22910"," 72817"," 22897"," 23166"," 23243"," 22720"," 22992"," 37370"," 22866"," 22632"," 22811"," 23525"," 22630"," 22629"," 22722"," 22969"," 20914"," 23203"," 21172"," 22681"," 22678"," 23426"," 82583"," 21169"," 23241"," 21901"," 21900"," 21902"," 85032B"," 23188"," 23508"," 23507"," 23506"," 21790"," 22576"," 22578"," 22577"," 22579"," 22065"," 23681"," 23209"," 23300"," 23436"," 23374"," 23349"," 23165"," 21034"," 22942"," 22941"," 22818"," 22816"," 21803"," 23204"," 22539"," 22645"
"418","22805"," 22771"," 21668"," 21671"," 21669"," 21672"," 22772"," 21670"," 21673"," 22150"," 22570"," 22568"," 22693"," 22567"," 21155"," 20754"," 21447"," 84086C"," 22558"," 22980"," 22195"," 22937"," 21212"," 21041"," 20752"," 21080"," 85114A"," 85114B"," 85114C"," 21754"," 48194"," 85099B"," 23256"," 23154"," 23254"," 23199"," 23204"," 23206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","22699"," 22698"," 22697"," 22356"," 20996"," 22065"," 72817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","22826"," 22853"," 22852"," 22845"," 22844"," 22624"," 22430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","23284"," 23543"," 23344"," 22189"," 23133"," 48187"," 48173C"," 20685"," 22692"," 21524"," 48184"," 48185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","23356"," 22111"," 23247"," 23118"," 23400"," 23406"," 23403"," 23427"," 22456"," 22847"," 22624"," 20914"," 22839"," 22424"," 23236"," 22666"," 22720"," 23243"," 71459"," 22469"," 22470"," 22141"," 23130"," 21754"," 23487"," 85066"," 20685"," 48194"," 21523"," 21108"," 23298"," 84029E"," 23284"," 23535"," 23526"," 23530"," 23456"," 23455"," 23499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","22826"," 23200"," 23199"," 85099B"," 21115"," 21624"," 20749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","23245"," 22423"," 23163"," 23170"," 22699"," 23173"," 23175"," 23174"," 23293"," 23294"," 22169"," 22077"," 84879"," 22841"," 22838"," 22847"," 22624"," 22625"," 22730"," 22726"," 22720"," 23307"," 23168"," 23021"," 22961"," 22980"," 23306"," 22960"," 23308"," 84991"," 84987"," 20972"," 23209"," 22734"," 22952"," 22047"," 23315"," 22950"," 22910"," 23392"," 23312"," 23340"," 22812"," 22302"," 22303"," 22301"," 22300"," 22725"," 22846"," 22558"," 22956"," 23295"," 23296"," 22907"," 22979"," 23287"," 23288"," 23286"," 23285"," 21974"," 84988"," 22585"," 22813"," 22584"," 22582"," 23368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","22191"," 22192"," 22727"," 23181"," 23184"," 22666"," 22965"," 22993"," 22989"," 22966"," 84378"," 22963"," 22960"," 22978"," 22494"," 21906"," 23164"," 22423"," 22699"," 22698"," 85123A"," 22796"," 23146"," 23133"," 23150"," 22831"," 22776"," 22822"," 23152"," 22854"," 22170"," 22171"," 22926"," 22972"," 21891"," 22621"," 22536"," 22548"," 21914"," 21889"," 22560"," 84077"," 22623"," 22489"," 21790"," 23178"," 20981"," 23284"," 21524"," 23311"," 22941"," 23318"," 22950"," 23373"," 23436"," 22909"," 22952"," 22910"," 23314"," 23376"," 22734"," 23234"," 23353"," 23340"," 22943"," 22689"," 23273"," 84832"," 23320"," 23319"," 22086"," 23293"," 23335"," 22439"," 22174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","79160"," 21137"," 47570B"," 37449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","23232"," 23318"," 23249"," 23250"," 23251"," 22610"," 21731"," 22759"," 22478"," 23084"," 22434"," 20685"," 21098"," 22252"," 21592"," 84744"," 23518"," 23516"," 21881"," 21883"," 23660"," 23219"," 23275"," 84247N"," 22906"," 23100"," 23217"," 23212"," 21930"," 23213"," 22585"," 23301"," 20713"," 23344"," 23215"," 23103"," 23490"," 21787"," 22557"," 22555"," 22556"," 22554"," 23236"," 23240"," 23570"," 23571"," 21889"," 22549"," 21791"," 21790"," 23307"," 20828"," 23058"," 22158"," 23298"," 84991"," 22314"," 23127"," 23126"," 21844"," 23559"," 21947"," 21786"," 23306"," 22961"," 22813"," 22095"," 23309"," 22989"," 23483"," 22086"," 85049G"," 22439"," 22076"," 22075"," 22077"," 22909"," 22080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","21495"," 21498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","22749"," 23493"," 21584"," 23321"," 22940"," 23296"," 23504"," 22086"," 22956"," 20914"," 23192"," 23344"," 23343"," 20712"," 22952"," 22335"," 23320"," 22469"," 23328"," 23323"," 85049E"," 23115"," 20751"," 47504K"," 23569"," 23242"," 23241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","47566"," 85034A"," 85034C"," 22236"," 21992"," 22090"," 22089"," 22969"," 21210"," 21212"," 21974"," 21977"," 84988"," 22138"," 23111"," 23328"," 23564"," 23566"," 23661"," 22178"," 84978"," 21314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","22469"," 22470"," 23298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","21791"," 21790"," 21915"," 22561"," 84375"," 84077"," 22440"," 22652"," 21787"," 84378"," 22966"," 21977"," 22938"," 22616"," 22988"," 22971"," 22970"," 22713"," 22659"," 22900"," 22840"," 22838"," 22935"," 84991"," 22417"," 22993"," 22960"," 22491"," 23294"," 22651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","21164"," 22178"," 22728"," 22023"," 22191"," 22028"," 21877"," 22848"," 22730"," 22849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","22167"," 22796"," 84818"," 21136"," 21135"," 21391"," 84459A"," 22292"," 35961"," 21385"," 21114"," 22335"," 22336"," 22227"," 23148"," 23147"," 22212"," 22293"," 22291"," 23146"," 22252"," 82494L"," 21364"," 21363"," 23245"," 82482"," 22766"," 47566"," 47343A"," 35648"," 21340"," 21621"," 22575"," 22588"," 22505"," 23093"," 21804"," 23526"," 23534"," 23554"," 23557"," 22130"," 23469"," 21822"," 84406B"," 23489"," 84879"," 23333"," 23224"," 22296"," 22579"," 22577"," 21818"," 35970"," 23322"," 22219"," 23321"," 22578"," 23318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","23188"," 22561"," 22548"," 23202"," 23309"," 22970"," 22616"," 23505"," 22900"," 23369"," 23238"," 23190"," 22992"," 22910"," 23214"," 23215"," 23340"," 22909"," 22945"," 22950"," 23191"," 23308"," 23237"," 23081"," 23379"," 23381"," 21981"," 23376"," 21731"," 22531"," 22537"," 22536"," 22349"," 23013"," 23012"," 23014"," 22698"," 23175"," 23172"," 23173"," 23174"," 23163"," 23161"," 23160"," 22423"," 23042"," 84879"," 23084"," 23571"," 23552"," 23498"," 23497"," 23526"," 23535"," 23534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","15036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","20725"," 22978"," 22666"," 84378"," 22993"," 22969"," 22982"," 22960"," 22979"," 22356"," 22776"," 72760B"," 22906"," 23078"," 22937"," 84992"," 21735"," 85066"," 16048"," 21398"," 21400"," 21399"," 21401"," 37342"," 37327"," 48194"," 21212"," 22423"," 85099B"," 22595"," 22827"," 22962"," 22961"," 22654"," 22968"," 22508"," 84997B"," 84997D"," 21559"," 22848"," 21217"," 20754"," 23102"," 23298"," 23254"," 22470"," 23191"," 23204"," 22469"," 23256"," 23100"," 23203"," 84970L"," 20724"," 21985"," 47590B"," 47590A"," 21671"," 21672"," 21670"," 21669"," 21668"," 21216"," 22151"," 22236"," 22892"," 22970"," 21844"," 37448"," 22759"," 84536A"," 85019B"," 20984"," 22608"," 22065"," 85019A"," 22144"," 22141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","22808"," 22997"," 22998"," 22995"," 20970"," 20969"," 22570"," 22568"," 22569"," 22271"," 22148"," 22150"," 23207"," 22439"," 22436"," 22440"," 22992"," 22492"," 21790"," 22971"," 22970"," 85175"," 84050"," 22382"," 23209"," 23044"," 23157"," 22733"," 23158"," 21791"," 22549"," 23503"," 23505"," 22988"," 22139"," 23005"," 22616"," 22659"," 23347"," 23369"," 22902"," 84029G"," 22818"," 23206"," 23310"," 22273"," 23497"," 23570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","23177"," 23169"," 23014"," 23013"," 23012"," 23084"," 22945"," 22109"," 22910"," 23480"," 23085"," 23029"," 23172"," 22698"," 23171"," 22697"," 21481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","22086"," 22910"," 84879"," 21754"," 21462"," 90057"," 90185D"," 21755"," 84946"," 71053"," 18097C"," 85014A"," 22158"," 21314"," 22457"," 85099B"," 23202"," 22083"," 22153"," 22154"," 22601"," 22186"," 22187"," 35953"," 22142"," 22271"," 22150"," 23127"," 23128"," 23126"," 22469"," 23444"," 22596"," 22155"," 23226"," 23058"," 21810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","37495"," 21218"," 21217"," 22840"," 85132A"," 85132B"," 85132C"," 22938"," 22955"," 22626"," 21843"," 22215"," 22423"," 22720"," 23245"," 47566B"," 84535B"," 47566"," 22989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","82482"," 82486"," 47566"," 84946"," 82483"," 21430"," 84970S"," 85066"," 22173"," 22189"," 84949"," 22078"," 22080"," 84520B"," 22851"," 22077"," 21385"," 22795"," 22776"," 21928"," 85099C"," 21363"," 22789"," 22386"," 84992"," 22862"," 22794"," 22804"," 21733"," 85123A"," 82494L"," 21428"," 21647"," 85175"," 21644"," 21648"," 21638"," 84971S"," 84947"," 23298"," 21929"," 71038"," 22854"," 22784"," 23132"," 21642"," 21643"," 23322"," 22927"," 22925"," 23094"," 21429"," 82484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","15056BL"," 15056N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","22077"," 21257"," 22652"," 22079"," 22082"," 22081"," 84569D"," 22977"," 22988"," 21259"," 22621"," 22456"," 22739"," 22738"," 23493"," 23511"," 23518"," 23517"," 22453"," 22469"," 22470"," 20975"," 23366"," 23109"," 22596"," 22457"," 35970"," 23460"," 23395"," 23328"," 23565"," 23566"," 22695"," 22636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","22840"," 22197"," 22815"," 82494L"," 82482"," 22895"," 23196"," 23114"," 23115"," 23117"," 23356"," 21889"," 21481"," 22630"," 22629"," 22726"," 22727"," 23411"," 17003"," 21912"," 21888"," 23007"," 23008"," 21367"," 21368"," 23233"," 23232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
